SHA,URL,Parent,Independent,Pure,Operation,Location,Src,Dst
8015f697d0109ccd6021fe1b8f2bf5b133b259b9,https://github.com/keras-team/keras/commit/8015f697d0109ccd6021fe1b8f2bf5b133b259b9,https://github.com/keras-team/keras/commit/f1aa8b7d2a0c89591c5c42eca5b6f013114a7bbd,1,1,Extract Module,keras/layers,keras/layers/local.py,keras/layers/locally_connected/locally_connected_utils.py
8015f697d0109ccd6021fe1b8f2bf5b133b259b9,https://github.com/keras-team/keras/commit/8015f697d0109ccd6021fe1b8f2bf5b133b259b9,https://github.com/keras-team/keras/commit/f1aa8b7d2a0c89591c5c42eca5b6f013114a7bbd,1,1,Extract Module,keras/layers,keras/layers/local_test.py,keras/layers/locally_connected/locally_connected_test.py
2dc80bac1428e72421a90dd118a3659f2fe60695,https://github.com/keras-team/keras/commit/2dc80bac1428e72421a90dd118a3659f2fe60695,https://github.com/keras-team/keras/commit/914fa54fa027fdd037dbe90382e48071c89a2e6d,1,0,Extract Module,keras/layers,Module keras/layers/core/core_test.py,Module keras/layers/reshaping/reshape_test.py
2dc80bac1428e72421a90dd118a3659f2fe60695,https://github.com/keras-team/keras/commit/2dc80bac1428e72421a90dd118a3659f2fe60695,https://github.com/keras-team/keras/commit/914fa54fa027fdd037dbe90382e48071c89a2e6d,1,0,Extract Module,keras/layers,Module keras/layers/core/core_test.py,Module keras/layers/reshaping/permute_test.py
2dc80bac1428e72421a90dd118a3659f2fe60695,https://github.com/keras-team/keras/commit/2dc80bac1428e72421a90dd118a3659f2fe60695,https://github.com/keras-team/keras/commit/914fa54fa027fdd037dbe90382e48071c89a2e6d,1,0,Extract Module,keras/layers,Module keras/layers/core/core_test.py,Module keras/layers/reshaping/repeat_vector_test.py
1ebeff8ee304833a3df421d0de3b9f9480570eb9,https://github.com/keras-team/keras/commit/1ebeff8ee304833a3df421d0de3b9f9480570eb9,https://github.com/keras-team/keras/commit/be4a86f6dc61e7cffe3887666b8152fec81fded6,1,1,Extract Module,keras,Module keras/datasets/data_utils.py,keras/utils/data_utils.py
c5407f343f428957e44b0898a9d3f7347c10b63f,https://github.com/huggingface/transformers/commit/c5407f343f428957e44b0898a9d3f7347c10b63f,https://github.com/huggingface/transformers/commit/335f57baf86094907a14de7ddc9f3e791ae3519b,1,1,Extract Module,examples,Module examples/run_squad.py,Module examples/run_squad_dataset_utils.py
c4d4e8bdbd25d9463d41de6398940329c89b7fb6,https://github.com/huggingface/transformers/commit/c4d4e8bdbd25d9463d41de6398940329c89b7fb6,https://github.com/huggingface/transformers/commit/90d13954c421176c382ee3329e609b15cad8c848,1,1,Extract Module,src/transformers,src/transformers/modeling_tf_utils.py,src/transformers/generation_tf_utils.py
c4d4e8bdbd25d9463d41de6398940329c89b7fb6,https://github.com/huggingface/transformers/commit/c4d4e8bdbd25d9463d41de6398940329c89b7fb6,https://github.com/huggingface/transformers/commit/90d13954c421176c382ee3329e609b15cad8c848,1,1,Extract Module,src/transformers,src/transformers/modeling_utils.py,src/transformers/generation_utils.py
7edb51f3a516ca533797fb2bb2f2b7ce86e0df70,https://github.com/huggingface/transformers/commit/7edb51f3a516ca533797fb2bb2f2b7ce86e0df70,https://github.com/huggingface/transformers/commit/8101924a6812ffb09c54c2af85d2182f9a81db20,1,1,Extract Module,examples/pplm,Module examples/pplm/run_pplm_discrim_train.py,Module examples/pplm/pplm_classification_head.py
640318befa1a4f2850f7cdea6fceecb47898807d,https://github.com/huggingface/transformers/commit/640318befa1a4f2850f7cdea6fceecb47898807d,https://github.com/huggingface/transformers/commit/d6d747cb28a3c8d946b6278706b13e50179b8421,1,1,Extract Module,,Module tests/test_tokenization_utils.py,Module src/transformers/deepspeed.py
372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/a611ac9b3f9493a80e2d0adf491f4868c71f71c5,1,1,Extract Module,tests,Module tests/test_configuration_common.py,Module tests/test_configuration_utils.py
372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/a611ac9b3f9493a80e2d0adf491f4868c71f71c5,1,1,Extract Module,tests,Module tests/test_image_processing_common.py,Module tests/test_image_processing_utils.py
372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/a611ac9b3f9493a80e2d0adf491f4868c71f71c5,1,1,Extract Module,tests,Module tests/test_feature_extraction_common.py,Module tests/test_feature_extraction_utils.py
372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/a611ac9b3f9493a80e2d0adf491f4868c71f71c5,1,1,Extract Module,tests,Module tests/test_modeling_common.py,Module tests/test_modeling_utils.py
372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/a611ac9b3f9493a80e2d0adf491f4868c71f71c5,1,1,Extract Module,tests,Module tests/test_modeling_flax_common.py,Module tests/test_modeling_flax_utils.py
372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/a611ac9b3f9493a80e2d0adf491f4868c71f71c5,1,1,Extract Module,tests,Module tests/test_modeling_tf_common.py,Module tests/test_modeling_tf_utils.py
372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/372f50030bd422309d7b859d730842d7755d3371,https://github.com/huggingface/transformers/commit/a611ac9b3f9493a80e2d0adf491f4868c71f71c5,1,1,Extract Module,tests,Module tests/test_tokenization_common.py,Module tests/test_tokenization_utils.py
fddaa6b035492776f761e16003685b45ee9e6c60,https://github.com/tensorflow/tensorflow/commit/fddaa6b035492776f761e16003685b45ee9e6c60,https://github.com/tensorflow/tensorflow/commit/0e12a0b0dbcf17da880402bc01d8511aa4568cda,1,1,Extract Method,"tensorflow/python/ops/math_ops.py
 tensorflow/python/framework/common_shapes.py",Method _BroadcastShape,broadcast_shape
fbdef63fe5849cde5423f8c3cc9c348ed4fe75c3,https://github.com/tensorflow/tensorflow/commit/fbdef63fe5849cde5423f8c3cc9c348ed4fe75c3,https://github.com/tensorflow/tensorflow/commit/a6c386b3349c73a7d54e518fa79a498c47c8424e,1,1,Extract Method,"tensorflow/python/estimator/keras.py
 tensorflow/python/keras/models.py","Module tensorflow/python/estimator/keras.py
 Method _clone_and_build_model","Module tensorflow/python/keras/models.py
 Method clone_and_build_model"
fa10b3fafcf3831004d67d5b9dbdc8090243e9b6,https://github.com/tensorflow/tensorflow/commit/fa10b3fafcf3831004d67d5b9dbdc8090243e9b6,https://github.com/tensorflow/tensorflow/commit/6a22ad8f67f25a5a321ff6306ccbac4a3e33ee19,1,2,Extract Method,tensorflow/lite/tools/flatbuffer_utils.py,Method read_model,convert_bytearray_to_object
fa0661ee7daa284f5fe71ceac778642bcc375c4f,https://github.com/tensorflow/tensorflow/commit/fa0661ee7daa284f5fe71ceac778642bcc375c4f,https://github.com/tensorflow/tensorflow/commit/c975cefc3d9516e1e7b8799ac86b908fd9a1dcdc,1,1,Extract Method,tensorflow/python/training/optimizer.py,Method compute_gradients,_scale_loss
fa0661ee7daa284f5fe71ceac778642bcc375c4f,https://github.com/tensorflow/tensorflow/commit/fa0661ee7daa284f5fe71ceac778642bcc375c4f,https://github.com/tensorflow/tensorflow/commit/c975cefc3d9516e1e7b8799ac86b908fd9a1dcdc,1,1,Extract Method,tensorflow/contrib/optimizer_v2/optimizer_v2.py,Method compute_gradients,_scale_loss
f8f0d7f000349ab573f0d912c37ebc3675cc6154,https://github.com/tensorflow/tensorflow/commit/f8f0d7f000349ab573f0d912c37ebc3675cc6154,https://github.com/tensorflow/tensorflow/commit/33af29b33f14cc74725ff081d50e6e59247ef546,1,2,Extract Method,tensorflow/python/estimator/canned/boosted_trees.py,Method _bt_model_fn,_get_max_splits
df22a29b757bf6682ca5ec9418aa74d7f83dab23,https://github.com/tensorflow/tensorflow/commit/df22a29b757bf6682ca5ec9418aa74d7f83dab23,https://github.com/tensorflow/tensorflow/commit/d32df8ea3949cf5eb009440961caa40a1e300c14,1,2,Extract Method,tensorflow/python/keras/engine/data_adapter.py,Method __init__,permutation
de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/134daeb4151349acf8c2b3c22f5aebc3e429d756,1,2,Extract Method,tensorflow/contrib/kfac/python/ops/estimator.py,Method _setup,Method _get_all_inverse_update_ops
de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/134daeb4151349acf8c2b3c22f5aebc3e429d756,1,2,Extract Method,tensorflow/contrib/kfac/python/ops/estimator.py,Method _setup,Method _get_grads_lists_gradients
de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/134daeb4151349acf8c2b3c22f5aebc3e429d756,1,2,Extract Method,tensorflow/contrib/kfac/python/ops/estimator.py,Method _setup,Method _get_grads_lists_empirical
de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/134daeb4151349acf8c2b3c22f5aebc3e429d756,1,2,Extract Method,tensorflow/contrib/kfac/python/ops/estimator.py,Method _setup,Method _get_transformed_random_signs
de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/134daeb4151349acf8c2b3c22f5aebc3e429d756,1,2,Extract Method,tensorflow/contrib/kfac/python/ops/estimator.py,Method _setup,Method _get_grads_lists_exact
de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/de1b4a8a75ae3a50f4fa7480efb1177d79abf553,https://github.com/tensorflow/tensorflow/commit/134daeb4151349acf8c2b3c22f5aebc3e429d756,1,2,Extract Method,tensorflow/contrib/kfac/python/ops/estimator.py,Method _setup,Method _get_grads_lists_curvature_prop
d640fd47a1ad332b94ff287c8795fa541bd28cd5,https://github.com/tensorflow/tensorflow/commit/d640fd47a1ad332b94ff287c8795fa541bd28cd5,https://github.com/tensorflow/tensorflow/commit/e9710039be2565642974a8f671fed7c67e2a1235,1,1,Extract Method,tensorflow/python/keras/engine/base_layer.py,Methdo __init__,_call_fn_args
d640fd47a1ad332b94ff287c8795fa541bd28cd5,https://github.com/tensorflow/tensorflow/commit/d640fd47a1ad332b94ff287c8795fa541bd28cd5,https://github.com/tensorflow/tensorflow/commit/e9710039be2565642974a8f671fed7c67e2a1235,1,1,Extract Method,tensorflow/python/keras/engine/base_layer.py,Methdo _convert_non_tensor,_should_compute_mask
d3bba8c715ba5d4ca15308ec72780115eeddbc79,https://github.com/tensorflow/tensorflow/commit/d3bba8c715ba5d4ca15308ec72780115eeddbc79,https://github.com/tensorflow/tensorflow/commit/8ef5acc36d188156f671e7fcab58931900f75e7a,1,1,Extract Method,tensorflow/python/ops/image_grad_test_base.py,Method _getJacobians,func
d3bba8c715ba5d4ca15308ec72780115eeddbc79,https://github.com/tensorflow/tensorflow/commit/d3bba8c715ba5d4ca15308ec72780115eeddbc79,https://github.com/tensorflow/tensorflow/commit/8ef5acc36d188156f671e7fcab58931900f75e7a,1,1,Extract Method,tensorflow/python/ops/image_grad_test_base.py,"Method _getJacobians
 Method testShapes",_testShapesParameterized
d17db4b011d3c04cf7ff8caf4578032b4c0fc622,https://github.com/tensorflow/tensorflow/commit/d17db4b011d3c04cf7ff8caf4578032b4c0fc622,https://github.com/tensorflow/tensorflow/commit/8357c3164689ed2ce5df4df69ef7439b3b2fce82,1,2,Extract Method,tensorflow/contrib/eager/python/evaluator.py,Method evaluate_on_dataset,Method run_evaluation
d046dd6501af0ca7d90a6ce7611dfe23a99aa781,https://github.com/tensorflow/tensorflow/commit/d046dd6501af0ca7d90a6ce7611dfe23a99aa781,https://github.com/tensorflow/tensorflow/commit/30db26a5f4983b248bd4565d08c59155ad8bb36c,1,0,Extract Method,"tensorflow/python/keras/engine/training.py
 tensorflow/python/keras/engine/training_distributed.py",_distribution_standardize_user_data,_get_input_from_iterator
c503c6254608a622b06340f1f7ddd8f31565ab5e,https://github.com/tensorflow/tensorflow/commit/c503c6254608a622b06340f1f7ddd8f31565ab5e,https://github.com/tensorflow/tensorflow/commit/137c142341c9f10a1e105403fbfb1123a1802eb9,1,0,Extract Method,tensorflow/python/saved_model/load_test.py,Method test_variables,test_capture_variables
c1efa5341c713b21acefb2536e59ccae232ab066,https://github.com/tensorflow/tensorflow/commit/c1efa5341c713b21acefb2536e59ccae232ab066,https://github.com/tensorflow/tensorflow/commit/ea9aba4c6ef631113b38a30892d4de9755cd1dff,1,1,Extract Method,tensorflow/python/kernel_tests/extract_volume_patches_grad_test.py,Method testGradient,extract
c16394423c5226d7633d7255c37df762e85f6584,https://github.com/tensorflow/tensorflow/commit/c16394423c5226d7633d7255c37df762e85f6584,https://github.com/tensorflow/tensorflow/commit/95d7bbb2fcfda083ab69f8e73d0719013cd9c3d4,1,0,Extract Method,tensorflow/python/training/checkpointable/util.py,Method list_objects,Method _find_objects
bcf94f9cf2a4cfe8d2b7a76a1fe1be553a591edd,https://github.com/tensorflow/tensorflow/commit/bcf94f9cf2a4cfe8d2b7a76a1fe1be553a591edd,https://github.com/tensorflow/tensorflow/commit/5269e3db18693866373a8c774936bbb7515fa027,1,1,Extract Method,tensorflow/python/ops/while_v2.py,Method _capture_helper,_resource_capture_helper
bc49458b14127fedeb1e1fdf73cf86a1406eb8d8,https://github.com/tensorflow/tensorflow/commit/bc49458b14127fedeb1e1fdf73cf86a1406eb8d8,https://github.com/tensorflow/tensorflow/commit/0482d18b52bdd0cda27e84962b487acce7a2e5e0,1,1,Extract Method,tensorflow/python/distribute/input_lib.py,Method out_of_range_fn,_recover_shape_fn
bbbacb1d649fe22b3629c67477e5d93d2bc79cc4,https://github.com/tensorflow/tensorflow/commit/bbbacb1d649fe22b3629c67477e5d93d2bc79cc4,https://github.com/tensorflow/tensorflow/commit/a94461e66c890cdb2ff28a22b9423e2f5bf1c52c,1,1,Extract Method,"tensorflow/python/distribute/strategy_reduce_test.py
 tensorflow/python/distribute/strategy_common_test.py","Method testCaptureReplicaId
 Class StrategyReduceTest",testCaptureReplicaId
bae887e18dada914c3719bc1dacbb3a4c09eb60d,https://github.com/tensorflow/tensorflow/commit/bae887e18dada914c3719bc1dacbb3a4c09eb60d,https://github.com/tensorflow/tensorflow/commit/18cab473fd76c114b713f595c0952dcba3c05450,1,0,Extract Method,"tensorflow/tools/compatibility/ipynb.py
 tensorflow/tools/compatibility/tf_upgrade_v2_main.py",process_file,process_file
b922cde9075527b450d88c53d27ffee5176e069b,https://github.com/tensorflow/tensorflow/commit/b922cde9075527b450d88c53d27ffee5176e069b,https://github.com/tensorflow/tensorflow/commit/e412f6aaa231153ccc2dd8ace065c1088b6c4808,1,1,Extract Method,tensorflow/contrib/layers/python/layers/feature_column.py,Method to_weighted_sum,_weight
b7859e1940c433a38841919661e2156cb57d0946,https://github.com/tensorflow/tensorflow/commit/b7859e1940c433a38841919661e2156cb57d0946,https://github.com/tensorflow/tensorflow/commit/e47885b01d36f2c6afcffdd2764b18e8a21b56b7,1,1,Extract Method,tensorflow/tensorboard/tensorboard.py,Method serve,get_tag
b58e25577f9cbccba31ce1ba3fd1877e307571b0,https://github.com/tensorflow/tensorflow/commit/b58e25577f9cbccba31ce1ba3fd1877e307571b0,https://github.com/tensorflow/tensorflow/commit/139a1f18603d8fdc050b576efcc2f376b94a3040,1,0,Extract Method,tensorflow/python/eager/function.py,Method _cache_key,_cache_key_context
b0852317b1e54ad6ab6cc462fdd3f687f158c338,https://github.com/tensorflow/tensorflow/commit/b0852317b1e54ad6ab6cc462fdd3f687f158c338,https://github.com/tensorflow/tensorflow/commit/582ebd26c42d683f46a8b9d94a02640ff937ca63,1,2,Extract Method,tensorflow/python/debug/lib/debug_data.py,"Method testFindNodesWithBadTensorValues
 Method testLookUpNodePythonTracebackWorks
 Method testDebugNumericSummaryMuteOnHealthyAndCustomBoundsWork
 Method testDebugNumericSummaryFailureIsToleratedWhenOrdered
 Method testDebugQueueOpsDoesNotoErrorOut
 Method _session_run_for_graph_structure_lookup",_debug_run_and_get_dump
ade8e9f29d4b1374d41fcc5ca9109bd05df765d1,https://github.com/tensorflow/tensorflow/commit/ade8e9f29d4b1374d41fcc5ca9109bd05df765d1,https://github.com/tensorflow/tensorflow/commit/ed976e09ee82808b79c2d32a139e894e274f7750,1,1,Extract Method,tensorflow/contrib/timeseries/python/timeseries,Module tensorflow/contrib/timeseries/python/timeseries/model_utils_test.py,Module tensorflow/contrib/timeseries/python/timeseries/head_test.py
ade8e9f29d4b1374d41fcc5ca9109bd05df765d1,https://github.com/tensorflow/tensorflow/commit/ade8e9f29d4b1374d41fcc5ca9109bd05df765d1,https://github.com/tensorflow/tensorflow/commit/ed976e09ee82808b79c2d32a139e894e274f7750,1,1,Extract Method,tensorflow/contrib/timeseries/python/timeseries,Module tensorflow/contrib/timeseries/python/timeseries/model_utils.py,Module tensorflow/contrib/timeseries/python/timeseries/head.py
aa4162ac9f1812a0966d3cd9b5e441e47f035828,https://github.com/tensorflow/tensorflow/commit/aa4162ac9f1812a0966d3cd9b5e441e47f035828,https://github.com/tensorflow/tensorflow/commit/9d737356147a730326cfcbdc08b0b876dd0766e6,1,1,Extract Method,tensorflow/contrib/summary/summary_test_util.py,Method events_from_file,events_from_logdir
a0c9a21802f1af26578f0a5522aaa32cc2ee8c16,https://github.com/tensorflow/tensorflow/commit/a0c9a21802f1af26578f0a5522aaa32cc2ee8c16,https://github.com/tensorflow/tensorflow/commit/2ae03711203bc8e536750e9515e83b448eb9db45,,1,Extract Method,skflow/__init__.py,Method predict,_predict
9eba75e54e87aa00efae482c69797794d7020950,https://github.com/tensorflow/tensorflow/commit/9eba75e54e87aa00efae482c69797794d7020950,https://github.com/tensorflow/tensorflow/commit/98342d8bea440c960a3a08bf3f27df737b2b2b11,1,2,Extract Method,"tensorflow/python/keras/engine/training.py
 tensorflow/python/keras/engine/training_utils.py","Module tensorflow/python/keras/engine/training.py 
 Method get_metric_name","Module tensorflow/python/keras/engine/training_utils.py
 Method get_metric_name"
919e59cc49ada3d529e080ee8eebaaec7f621844,https://github.com/tensorflow/tensorflow/commit/919e59cc49ada3d529e080ee8eebaaec7f621844,https://github.com/tensorflow/tensorflow/commit/3aa0bd836e295674a5d071861c98f5f3c2c5e2cf,1,0,Extract Method,"tensorflow/python/keras/engine/training.py
tensorflow/python/keras/engine/training_eager.py
tensorflow/python/keras/engine/training_utils.py","Method handle_metrics
Method _get_metrics_info",get_metric_function
861f63a327690047df1b6c40ebd18be01e4f6b0a,https://github.com/tensorflow/tensorflow/commit/861f63a327690047df1b6c40ebd18be01e4f6b0a,https://github.com/tensorflow/tensorflow/commit/7ba60d5a29db3347533486cd74fa1f9ee91ca5a3,1,1,Extract Method,tensorflow/python/keras/mixed_precision/experimental/autocast_variable.py,Method dtype,_cast_dtype
7903be44d3ab1b08579f8aa719d52d18e621dcef,https://github.com/tensorflow/tensorflow/commit/7903be44d3ab1b08579f8aa719d52d18e621dcef,https://github.com/tensorflow/tensorflow/commit/d64c20eb62c5cfb9ff5936204afb8fb7c83cfc84,1,1,Extract Method,tensorflow/python/tpu/tpu_embedding.py,Method _validate_generate_enqueue_ops_enqueue_datas_list,_check_agreement
74c2870b60f7a944b182e94dff713a4d94eff26b,https://github.com/tensorflow/tensorflow/commit/74c2870b60f7a944b182e94dff713a4d94eff26b,https://github.com/tensorflow/tensorflow/commit/0c3d87c81ed5d8ffb868b006036b6da6a0f73a1a,1,0,Extract Method,tensorflow/python/distribute/coordinator/cluster_coordinator.py,Method _ensure_threads_closed,_get_running_threads
69ac707731c32b0cb856bf4682aeee73c4391e9e,https://github.com/tensorflow/tensorflow/commit/69ac707731c32b0cb856bf4682aeee73c4391e9e,https://github.com/tensorflow/tensorflow/commit/4b98b9db1df76fe0d2896c2dbbebbcb5fe265be8,1,0,Extract Method,"tensorflow/python/estimator/estimator.py
tensorflow/python/estimator/run_config.py",Module tensorflow/python/estimator/estimator.py,device_fn
6550a20915c5ca3dd32784e34ff28e534aae2538,https://github.com/tensorflow/tensorflow/commit/6550a20915c5ca3dd32784e34ff28e534aae2538,https://github.com/tensorflow/tensorflow/commit/6b08d9905ab6ffb800dfe23a644788a98f2ac9ef,1,2,Extract Method,"tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py
 tensorflow/contrib/learn/python/learn/estimators/composable_model.py",Method linear_weights_,get_weights
62ed39337eeb7d11a503454840d83af191f9b0ad,https://github.com/tensorflow/tensorflow/commit/62ed39337eeb7d11a503454840d83af191f9b0ad,https://github.com/tensorflow/tensorflow/commit/91c75ecc66c630f541a2215844b2012b9f5e6df6,,1,Extract Method,tensorflow/contrib/distributions/python/ops/bijectors/softmax_centered_impl.py,Method _forward,_get_ndims
580c7502f68dd84cf74c34b9d454a37def81d286,https://github.com/tensorflow/tensorflow/commit/580c7502f68dd84cf74c34b9d454a37def81d286,https://github.com/tensorflow/tensorflow/commit/524cc3ea35e68a5a62154a247734188a7c4ea9e5,1,1,Extract Method,tensorflow/contrib/learn/python/learn/learn_runner.py,Method _create_my_experiment,Method _execute_schedule
545a25a109ffe52bb6f2c7264d577055bc1f0923,https://github.com/tensorflow/tensorflow/commit/545a25a109ffe52bb6f2c7264d577055bc1f0923,https://github.com/tensorflow/tensorflow/commit/9aebe6cd14dc503bf06e0e9a9a7a319cbf873287,,2,Extract Method,"skflow/estimators/base.py
 skflow/io/data_feeder.py",Method _predict,setup_predict_data_feeder
545a25a109ffe52bb6f2c7264d577055bc1f0923,https://github.com/tensorflow/tensorflow/commit/545a25a109ffe52bb6f2c7264d577055bc1f0923,https://github.com/tensorflow/tensorflow/commit/9aebe6cd14dc503bf06e0e9a9a7a319cbf873287,,2,Extract Method,skflow/io/data_feeder.py,Method _setup_data_feeder,_is_iterable
4b2b456ea4353864478e608a587ea9b5f7eb696c,https://github.com/tensorflow/tensorflow/commit/4b2b456ea4353864478e608a587ea9b5f7eb696c,https://github.com/tensorflow/tensorflow/commit/00a3be761b620761a71effb793e2440096f1eebd,1,1,Extract Method,tensorflow/python/saved_model/utils_impl.py,Method build_tensor_info,build_tensor_info_internal
48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/a1f7ac7070cf7ed9f4f73859d8aa1beda3d08eea,1,0,Extract Method,tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py,"Class _DNNLinearCombinedBaseEstimator
 Method _get_eval_ops","Class DNNLinearCombinedClassifier
 Method _get_eval_ops"
48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/a1f7ac7070cf7ed9f4f73859d8aa1beda3d08eea,1,0,Extract Method,tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py,"Class _DNNLinearCombinedBaseEstimator
 Method _logits_to_predictions","Class DNNLinearCombinedClassifier
 Method _logits_to_predictions"
48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/a1f7ac7070cf7ed9f4f73859d8aa1beda3d08eea,1,0,Extract Method,tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py,"Class _DNNLinearCombinedBaseEstimator
 Method _loss_vec","Class DNNLinearCombinedClassifier
 Method _loss_vec"
48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/a1f7ac7070cf7ed9f4f73859d8aa1beda3d08eea,1,0,Extract Method,tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py,"Class _DNNLinearCombinedBaseEstimator
 Method predict","Class DNNLinearCombinedClassifier
 Method predict"
48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/48ea574a3b9230a17cfc6f45cd7c56507e41cd4e,https://github.com/tensorflow/tensorflow/commit/a1f7ac7070cf7ed9f4f73859d8aa1beda3d08eea,1,0,Extract Method,tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py,"Class _DNNLinearCombinedBaseEstimator
 Method predict_proba","Class DNNLinearCombinedClassifier
 Method predict_proba"
46e9ee6a5db47dc4de526d04d2904e8a1e4ba80f,https://github.com/tensorflow/tensorflow/commit/46e9ee6a5db47dc4de526d04d2904e8a1e4ba80f,https://github.com/tensorflow/tensorflow/commit/7a89428eb63d7d192fef1b9a0eeef6b4533f8506,1,1,Extract Method,tensorflow/python/data/experimental/kernel_tests/data_service_ops_test.py,Method testDistributeZippedDistributedDatasets,testParallelZippedDistributedDatasets
46b6d3707f97b9ef95a7d6d6bd75a93fda4ab8ea,https://github.com/tensorflow/tensorflow/commit/46b6d3707f97b9ef95a7d6d6bd75a93fda4ab8ea,https://github.com/tensorflow/tensorflow/commit/6ba62e9feab7136a5308c67b252d94dad6441c30,1,0,Extract Method,tensorflow/python/framework/op_def_library.py,Method _apply_op_helper,value_to_attr_value
46b6d3707f97b9ef95a7d6d6bd75a93fda4ab8ea,https://github.com/tensorflow/tensorflow/commit/46b6d3707f97b9ef95a7d6d6bd75a93fda4ab8ea,https://github.com/tensorflow/tensorflow/commit/6ba62e9feab7136a5308c67b252d94dad6441c30,1,0,Extract Method,tensorflow/python/framework/op_def_library.py,Method _apply_op_helper,_SatisfiesLengthConstraint
46b6d3707f97b9ef95a7d6d6bd75a93fda4ab8ea,https://github.com/tensorflow/tensorflow/commit/46b6d3707f97b9ef95a7d6d6bd75a93fda4ab8ea,https://github.com/tensorflow/tensorflow/commit/6ba62e9feab7136a5308c67b252d94dad6441c30,1,0,Extract Method,tensorflow/python/framework/op_def_library.py,Method _apply_op_helper,_SatisfiesAllowedStringsConstraint
46b6d3707f97b9ef95a7d6d6bd75a93fda4ab8ea,https://github.com/tensorflow/tensorflow/commit/46b6d3707f97b9ef95a7d6d6bd75a93fda4ab8ea,https://github.com/tensorflow/tensorflow/commit/6ba62e9feab7136a5308c67b252d94dad6441c30,1,0,Extract Method,tensorflow/python/framework/op_def_library.py,Method _apply_op_helper,_SatisfiesIntMinimumConstraint
3dfe44784dcfdc8cca87e59ce8eb1a47b9d95bfd,https://github.com/tensorflow/tensorflow/commit/3dfe44784dcfdc8cca87e59ce8eb1a47b9d95bfd,https://github.com/tensorflow/tensorflow/commit/3b94c63e1b113b8504221c635c83a5477666605b,1,1,Extract Method,tensorflow/python/keras/metrics.py,Method __init__,_parse_init_thresholds
